,event_set_song_id,event_id,event_date,event_info,event_url,event_tour_id,event_tour,venue_id,venue_name,venue_city,venue_state_code,venue_country_code,venue_latitude,venue_longitude,set_index,set_index_reversed,encore_index,encore_flag,song_index,song_index_reversed,song_position_in_set_index,song_position_in_set_index_reversed,song_name,song_info,song_cover_flag,song_cover_artist_mbid,song_cover_artist_name,song_with_flag,song_with_artist_mbid,song_with_artist_name,song_last_event_set_song_id,song_last_event_id,song_last_event_date,album_id,album_url,album_uri,album_type,album_name,album_total_tracks,album_release_date,album_image_url,album_popularity,track_id,track_url,track_uri,track_disk_number,track_duration_seconds,track_name,track_number,track_popularity,track_irsc,event_total_songs,event_total_sets,event_total_encore_songs,event_total_non_encore_songs
129,79c9a15809e0a7d26a0dd39333c2a5b4,239788cb,2018-11-13,,https://www.setlist.fm/setlist/mewithoutyou/2018/crescent-ballroom-phoenix-az-239788cb.html,dff91b2e201d2bfdb4f7a16b57c62194,[Untitled] Tour,8cb4c8bb2d8f930a07a5f1c54cd5b7d4,Crescent Ballroom,Phoenix,AZ,US,33.4483771,-112.0740373,1,2,0,False,4,16,4,13,"February, 1878",,False,,,False,,,62333dd3847e51ceddd1f6a541ff62ae,2b9788ca,2018-11-15,3FAF5WMlBouLwng4uhN3BC,https://api.spotify.com/v1/albums/3FAF5WMlBouLwng4uhN3BC,spotify:album:3FAF5WMlBouLwng4uhN3BC,album,Ten Stories,11.0,2012-05-15,https://i.scdn.co/image/ab67616d0000b2733546b481349ba2463d912e52,34.0,3r9FJTC4IaXsHeW7UajEVY,https://api.spotify.com/v1/tracks/3r9FJTC4IaXsHeW7UajEVY,spotify:track:3r9FJTC4IaXsHeW7UajEVY,1.0,226.0,"February, 1878",1.0,27.0,TCACH1593109,19,2,3,16
130,01e018d992883f359979d8a396fd5207,239788cb,2018-11-13,,https://www.setlist.fm/setlist/mewithoutyou/2018/crescent-ballroom-phoenix-az-239788cb.html,dff91b2e201d2bfdb4f7a16b57c62194,[Untitled] Tour,8cb4c8bb2d8f930a07a5f1c54cd5b7d4,Crescent Ballroom,Phoenix,AZ,US,33.4483771,-112.0740373,2,1,1,True,18,2,2,2,"Bethlehem, WV",,False,,,False,,,3f68ed96e50dba017a69c1c9f2d2536f,2b9788ca,2018-11-15,0Vb3wyIEmsCfdCQ5xa32Ap,https://api.spotify.com/v1/albums/0Vb3wyIEmsCfdCQ5xa32Ap,spotify:album:0Vb3wyIEmsCfdCQ5xa32Ap,single,[untitled] e.p.,7.0,2018-08-17,https://i.scdn.co/image/ab67616d0000b273e9887f098e0de3f0b58df0ba,17.0,6JqZOB6KrVrEfFKP6hUHA7,https://api.spotify.com/v1/tracks/6JqZOB6KrVrEfFKP6hUHA7,spotify:track:6JqZOB6KrVrEfFKP6hUHA7,1.0,215.0,"Bethlehem, WV",1.0,18.0,QMCE71302101,19,2,3,16
131,f3ed1dadcbe16ca2ec5053a427c7f4a1,239788cb,2018-11-13,,https://www.setlist.fm/setlist/mewithoutyou/2018/crescent-ballroom-phoenix-az-239788cb.html,dff91b2e201d2bfdb4f7a16b57c62194,[Untitled] Tour,8cb4c8bb2d8f930a07a5f1c54cd5b7d4,Crescent Ballroom,Phoenix,AZ,US,33.4483771,-112.0740373,1,2,0,False,15,5,15,2,Bear's Vision of St. Agnes,,False,,,False,,,94fb0b37f92739d5e4dbea2a008f16bf,3397ec41,2018-11-17,3FAF5WMlBouLwng4uhN3BC,https://api.spotify.com/v1/albums/3FAF5WMlBouLwng4uhN3BC,spotify:album:3FAF5WMlBouLwng4uhN3BC,album,Ten Stories,11.0,2012-05-15,https://i.scdn.co/image/ab67616d0000b2733546b481349ba2463d912e52,34.0,0KZlnYrFH0hd4wvTnklcuT,https://api.spotify.com/v1/tracks/0KZlnYrFH0hd4wvTnklcuT,spotify:track:0KZlnYrFH0hd4wvTnklcuT,1.0,300.0,Bear's Vision of St. Agnes,10.0,25.0,TCACH1593129,19,2,3,16
132,aa410b66641910a962eff475e488d97f,2397ec43,2018-11-16,,https://www.setlist.fm/setlist/mewithoutyou/2018/curtain-club-dallas-tx-2397ec43.html,dff91b2e201d2bfdb4f7a16b57c62194,[Untitled] Tour,2c31a77427df662a407d75476f03a734,Curtain Club,Dallas,TX,US,32.7830556,-96.8066667,1,2,0,False,15,6,15,3,Tortoises All the Way Down,,False,,,False,,,42f5342a686d9c9651a0fc4f56b3846e,3397ec41,2018-11-17,0wFPFHvi467fdOlBKTVJRY,https://api.spotify.com/v1/albums/0wFPFHvi467fdOlBKTVJRY,spotify:album:0wFPFHvi467fdOlBKTVJRY,album,[Untitled],12.0,2018-10-05,https://i.scdn.co/image/ab67616d0000b273ca3cdfa734203815440c4b6e,30.0,6RZLGygHz4Qdxcj2Br3JY5,https://api.spotify.com/v1/tracks/6RZLGygHz4Qdxcj2Br3JY5,spotify:track:6RZLGygHz4Qdxcj2Br3JY5,1.0,273.0,Tortoises All the Way Down,7.0,22.0,QMCE71302117,20,2,3,17
133,e2df02fcd91bf7159b25f020d2ff1b52,2397ec43,2018-11-16,,https://www.setlist.fm/setlist/mewithoutyou/2018/curtain-club-dallas-tx-2397ec43.html,dff91b2e201d2bfdb4f7a16b57c62194,[Untitled] Tour,2c31a77427df662a407d75476f03a734,Curtain Club,Dallas,TX,US,32.7830556,-96.8066667,1,2,0,False,3,18,3,15,The Soviet,,False,,,False,,,bee6ab434fe488e503e1e35134489402,7b970e54,2018-11-29,5mlCtfr6NLphHzAaXIuXz4,https://api.spotify.com/v1/albums/5mlCtfr6NLphHzAaXIuXz4,spotify:album:5mlCtfr6NLphHzAaXIuXz4,album,Catch For Us The Foxes,12.0,2004-01-01,https://i.scdn.co/image/ab67616d0000b2730c7a52516acf1393f6f75b2f,38.0,0D6m2y5QwQ3kUWrVT2wixO,https://api.spotify.com/v1/tracks/0D6m2y5QwQ3kUWrVT2wixO,spotify:track:0D6m2y5QwQ3kUWrVT2wixO,1.0,183.0,The Soviet,7.0,26.0,USTN10424762,20,2,3,17
134,03ec0c9fd73944ed5ef4edc18b6ef322,2397ec43,2018-11-16,,https://www.setlist.fm/setlist/mewithoutyou/2018/curtain-club-dallas-tx-2397ec43.html,dff91b2e201d2bfdb4f7a16b57c62194,[Untitled] Tour,2c31a77427df662a407d75476f03a734,Curtain Club,Dallas,TX,US,32.7830556,-96.8066667,1,2,0,False,9,12,9,9,Paper Hanger,,False,,,False,,,fbd1908d858d4d968fa4025d2e4735ba,7b970e54,2018-11-29,5mlCtfr6NLphHzAaXIuXz4,https://api.spotify.com/v1/albums/5mlCtfr6NLphHzAaXIuXz4,spotify:album:5mlCtfr6NLphHzAaXIuXz4,album,Catch For Us The Foxes,12.0,2004-01-01,https://i.scdn.co/image/ab67616d0000b2730c7a52516acf1393f6f75b2f,38.0,2i6ryQK1G1MujGFHw7D9aT,https://api.spotify.com/v1/tracks/2i6ryQK1G1MujGFHw7D9aT,spotify:track:2i6ryQK1G1MujGFHw7D9aT,1.0,252.0,Paper-Hanger,8.0,26.0,USTN10424759,20,2,3,17
135,14a09d78d20a9ede8ef241855d41189f,2397ec43,2018-11-16,,https://www.setlist.fm/setlist/mewithoutyou/2018/curtain-club-dallas-tx-2397ec43.html,dff91b2e201d2bfdb4f7a16b57c62194,[Untitled] Tour,2c31a77427df662a407d75476f03a734,Curtain Club,Dallas,TX,US,32.7830556,-96.8066667,2,1,1,True,18,3,1,3,January 1979,,False,,,False,,,e7a65f4e87c7ae672e133bca79b530d5,3397ec41,2018-11-17,5mlCtfr6NLphHzAaXIuXz4,https://api.spotify.com/v1/albums/5mlCtfr6NLphHzAaXIuXz4,spotify:album:5mlCtfr6NLphHzAaXIuXz4,album,Catch For Us The Foxes,12.0,2004-01-01,https://i.scdn.co/image/ab67616d0000b2730c7a52516acf1393f6f75b2f,38.0,0BMzC3hYff1zj2MsllexiU,https://api.spotify.com/v1/tracks/0BMzC3hYff1zj2MsllexiU,spotify:track:0BMzC3hYff1zj2MsllexiU,1.0,206.0,January 1979,2.0,43.0,USTN10424756,20,2,3,17
136,aca3c9bd4c9f80720f3addaa18d10ba5,2397ec43,2018-11-16,,https://www.setlist.fm/setlist/mewithoutyou/2018/curtain-club-dallas-tx-2397ec43.html,dff91b2e201d2bfdb4f7a16b57c62194,[Untitled] Tour,2c31a77427df662a407d75476f03a734,Curtain Club,Dallas,TX,US,32.7830556,-96.8066667,2,1,1,True,20,1,3,1,In a Sweater Poorly Knit,,False,,,False,,,ab927fdd72bc41678834f62da135904b,3397ec41,2018-11-17,4yItCYzksCSiB8RcUsAdSg,https://api.spotify.com/v1/albums/4yItCYzksCSiB8RcUsAdSg,spotify:album:4yItCYzksCSiB8RcUsAdSg,album,"Brother, Sister",13.0,2006-01-01,https://i.scdn.co/image/ab67616d0000b273c3834c0b6955a4e1f0c8dfca,39.0,2v4kQsvlTPEYOIyJkytzGH,https://api.spotify.com/v1/tracks/2v4kQsvlTPEYOIyJkytzGH,spotify:track:2v4kQsvlTPEYOIyJkytzGH,1.0,326.0,In A Sweater Poorly Knit,13.0,42.0,USTN10600223,20,2,3,17
137,b486c5f5a5654cf82915c4351300ead5,2397ec43,2018-11-16,,https://www.setlist.fm/setlist/mewithoutyou/2018/curtain-club-dallas-tx-2397ec43.html,dff91b2e201d2bfdb4f7a16b57c62194,[Untitled] Tour,2c31a77427df662a407d75476f03a734,Curtain Club,Dallas,TX,US,32.7830556,-96.8066667,1,2,0,False,11,10,11,7,"Goodbye, I!",,False,,,False,,,53af30974e523489a417fde5ed2e0135,397d1db,2018-11-19,1NAKevr9Io1J3isYJFtUiH,https://api.spotify.com/v1/albums/1NAKevr9Io1J3isYJFtUiH,spotify:album:1NAKevr9Io1J3isYJFtUiH,album,It's All Crazy! It's All False! It's All A Dream! It's Alright,11.0,2009-01-01,https://i.scdn.co/image/ab67616d0000b2735faec368c28e163e4b3b182d,35.0,2wdCMe9PlDAk0cXzJN8ouf,https://api.spotify.com/v1/tracks/2wdCMe9PlDAk0cXzJN8ouf,spotify:track:2wdCMe9PlDAk0cXzJN8ouf,1.0,229.0,"Goodbye, I!",4.0,26.0,USTN10900058,20,2,3,17
138,a8601f17191054618ee9e639bf95478e,2397ec43,2018-11-16,,https://www.setlist.fm/setlist/mewithoutyou/2018/curtain-club-dallas-tx-2397ec43.html,dff91b2e201d2bfdb4f7a16b57c62194,[Untitled] Tour,2c31a77427df662a407d75476f03a734,Curtain Club,Dallas,TX,US,32.7830556,-96.8066667,1,2,0,False,13,8,13,5,"9:27a.m., 7/29",,False,,,False,,,5964a712526c7ee112f21c40f9839432,3397ec41,2018-11-17,0wFPFHvi467fdOlBKTVJRY,https://api.spotify.com/v1/albums/0wFPFHvi467fdOlBKTVJRY,spotify:album:0wFPFHvi467fdOlBKTVJRY,album,[Untitled],12.0,2018-10-05,https://i.scdn.co/image/ab67616d0000b273ca3cdfa734203815440c4b6e,30.0,2JsQHMl5Wqcy6Likcf9mmh,https://api.spotify.com/v1/tracks/2JsQHMl5Wqcy6Likcf9mmh,spotify:track:2JsQHMl5Wqcy6Likcf9mmh,1.0,141.0,"9:27a.m., 7/29",1.0,24.0,QMCE71302111,20,2,3,17
139,36409c66a23aeae45bc9c635c3c39bf9,2397ec43,2018-11-16,,https://www.setlist.fm/setlist/mewithoutyou/2018/curtain-club-dallas-tx-2397ec43.html,dff91b2e201d2bfdb4f7a16b57c62194,[Untitled] Tour,2c31a77427df662a407d75476f03a734,Curtain Club,Dallas,TX,US,32.7830556,-96.8066667,1,2,0,False,6,15,6,12,Wendy & Betsy,,False,,,False,,,077803f14d4c8eb60cb88134cf172a07,4b970f8a,2018-11-28,0wFPFHvi467fdOlBKTVJRY,https://api.spotify.com/v1/albums/0wFPFHvi467fdOlBKTVJRY,spotify:album:0wFPFHvi467fdOlBKTVJRY,album,[Untitled],12.0,2018-10-05,https://i.scdn.co/image/ab67616d0000b273ca3cdfa734203815440c4b6e,30.0,36dKX97oU20VupPOszAeMk,https://api.spotify.com/v1/tracks/36dKX97oU20VupPOszAeMk,spotify:track:36dKX97oU20VupPOszAeMk,1.0,131.0,Wendy & Betsy,9.0,20.0,QMCE71302119,20,2,3,17
140,073e89ccaf826a861332701691fac224,2397ec43,2018-11-16,,https://www.setlist.fm/setlist/mewithoutyou/2018/curtain-club-dallas-tx-2397ec43.html,dff91b2e201d2bfdb4f7a16b57c62194,[Untitled] Tour,2c31a77427df662a407d75476f03a734,Curtain Club,Dallas,TX,US,32.7830556,-96.8066667,2,1,1,True,19,2,2,2,Red Cow,,False,,,False,,,56773bb0aa74e9135a6e3f74faf44123,3397ec41,2018-11-17,2U2tvyCPwZSZvEtcL0g7sr,https://api.spotify.com/v1/albums/2U2tvyCPwZSZvEtcL0g7sr,spotify:album:2U2tvyCPwZSZvEtcL0g7sr,album,Pale Horses,11.0,2015-06-16,https://i.scdn.co/image/ab67616d0000b273c2f5875c1820933615fd7a03,23.0,1DMQQjQMBSGZwHpIvhlthG,https://api.spotify.com/v1/tracks/1DMQQjQMBSGZwHpIvhlthG,spotify:track:1DMQQjQMBSGZwHpIvhlthG,1.0,239.0,Red Cow,5.0,21.0,QMCE71300435,20,2,3,17
141,b3595075b3ecccd79e452ad1bc9d0945,2397ec43,2018-11-16,,https://www.setlist.fm/setlist/mewithoutyou/2018/curtain-club-dallas-tx-2397ec43.html,dff91b2e201d2bfdb4f7a16b57c62194,[Untitled] Tour,2c31a77427df662a407d75476f03a734,Curtain Club,Dallas,TX,US,32.7830556,-96.8066667,1,2,0,False,16,5,16,2,"O, Porcupine",not on the written setlist,False,,,False,,,7d35bde61f63b5e827a4bbc8c4805c9b,397d1db,2018-11-19,4yItCYzksCSiB8RcUsAdSg,https://api.spotify.com/v1/albums/4yItCYzksCSiB8RcUsAdSg,spotify:album:4yItCYzksCSiB8RcUsAdSg,album,"Brother, Sister",13.0,2006-01-01,https://i.scdn.co/image/ab67616d0000b273c3834c0b6955a4e1f0c8dfca,39.0,3dt4NA5j9f0BTymudtLVK9,https://api.spotify.com/v1/tracks/3dt4NA5j9f0BTymudtLVK9,spotify:track:3dt4NA5j9f0BTymudtLVK9,1.0,271.0,"O, Porcupine",11.0,26.0,USTN10600221,20,2,3,17
142,a405ef422e3cc5a766b0faf9481206a4,2397ec43,2018-11-16,,https://www.setlist.fm/setlist/mewithoutyou/2018/curtain-club-dallas-tx-2397ec43.html,dff91b2e201d2bfdb4f7a16b57c62194,[Untitled] Tour,2c31a77427df662a407d75476f03a734,Curtain Club,Dallas,TX,US,32.7830556,-96.8066667,1,2,0,False,14,7,14,4,Nice and Blue (Pt. Two),,False,,,False,,,5ad6ba71ffc81c88c43194326b5b5718,3397ec41,2018-11-17,4yItCYzksCSiB8RcUsAdSg,https://api.spotify.com/v1/albums/4yItCYzksCSiB8RcUsAdSg,spotify:album:4yItCYzksCSiB8RcUsAdSg,album,"Brother, Sister",13.0,2006-01-01,https://i.scdn.co/image/ab67616d0000b273c3834c0b6955a4e1f0c8dfca,39.0,0bstHsoOdpxsQIsBsECJPn,https://api.spotify.com/v1/tracks/0bstHsoOdpxsQIsBsECJPn,spotify:track:0bstHsoOdpxsQIsBsECJPn,1.0,223.0,Nice And Blue (Pt. 2),6.0,32.0,USTN10600154,20,2,3,17
143,bfd82aa63be74994c801fe3477108a4a,2397ec43,2018-11-16,,https://www.setlist.fm/setlist/mewithoutyou/2018/curtain-club-dallas-tx-2397ec43.html,dff91b2e201d2bfdb4f7a16b57c62194,[Untitled] Tour,2c31a77427df662a407d75476f03a734,Curtain Club,Dallas,TX,US,32.7830556,-96.8066667,1,2,0,False,7,14,7,11,Mexican War Streets,,False,,,False,,,bf5684c36049a85dcbf063ca03f828dd,3397ec41,2018-11-17,2U2tvyCPwZSZvEtcL0g7sr,https://api.spotify.com/v1/albums/2U2tvyCPwZSZvEtcL0g7sr,spotify:album:2U2tvyCPwZSZvEtcL0g7sr,album,Pale Horses,11.0,2015-06-16,https://i.scdn.co/image/ab67616d0000b273c2f5875c1820933615fd7a03,23.0,50irr2PexZsXxfny6H4LhT,https://api.spotify.com/v1/tracks/50irr2PexZsXxfny6H4LhT,spotify:track:50irr2PexZsXxfny6H4LhT,1.0,214.0,Mexican War Streets,4.0,20.0,QMCE71300434,20,2,3,17
144,6551bfb555b32df58aee91bbe4e82dc0,2397ec43,2018-11-16,,https://www.setlist.fm/setlist/mewithoutyou/2018/curtain-club-dallas-tx-2397ec43.html,dff91b2e201d2bfdb4f7a16b57c62194,[Untitled] Tour,2c31a77427df662a407d75476f03a734,Curtain Club,Dallas,TX,US,32.7830556,-96.8066667,1,2,0,False,8,13,8,10,"Julia (or, 'Holy to the LORD' on the Bells of Horses)",,False,,,False,,,1ba1d01eab5d656136f8c266a568a936,3397ec41,2018-11-17,0wFPFHvi467fdOlBKTVJRY,https://api.spotify.com/v1/albums/0wFPFHvi467fdOlBKTVJRY,spotify:album:0wFPFHvi467fdOlBKTVJRY,album,[Untitled],12.0,2018-10-05,https://i.scdn.co/image/ab67616d0000b273ca3cdfa734203815440c4b6e,30.0,2ppb1P4Ca7mFUay8seG0V2,https://api.spotify.com/v1/tracks/2ppb1P4Ca7mFUay8seG0V2,spotify:track:2ppb1P4Ca7mFUay8seG0V2,1.0,237.0,"Julia (or, ‘Holy to the LORD’ on the Bells of Horses)",2.0,35.0,QMCE71302166,20,2,3,17
145,6f99fd6ed451b31bc7de671be8f044e6,2397ec43,2018-11-16,,https://www.setlist.fm/setlist/mewithoutyou/2018/curtain-club-dallas-tx-2397ec43.html,dff91b2e201d2bfdb4f7a16b57c62194,[Untitled] Tour,2c31a77427df662a407d75476f03a734,Curtain Club,Dallas,TX,US,32.7830556,-96.8066667,1,2,0,False,4,17,4,14,Grist for the Malady Mill,,False,,,False,,,6349f2277325bbb8f216f7b3b7f5fd18,397d1db,2018-11-19,3FAF5WMlBouLwng4uhN3BC,https://api.spotify.com/v1/albums/3FAF5WMlBouLwng4uhN3BC,spotify:album:3FAF5WMlBouLwng4uhN3BC,album,Ten Stories,11.0,2012-05-15,https://i.scdn.co/image/ab67616d0000b2733546b481349ba2463d912e52,34.0,1G8l4RLWwAbmTGqGSn9Xnp,https://api.spotify.com/v1/tracks/1G8l4RLWwAbmTGqGSn9Xnp,spotify:track:1G8l4RLWwAbmTGqGSn9Xnp,1.0,197.0,Grist for the Malady Mill,2.0,31.0,TCACH1593110,20,2,3,17
146,0ca91fd8710062fa6f84249db2f6aaf9,2397ec43,2018-11-16,,https://www.setlist.fm/setlist/mewithoutyou/2018/curtain-club-dallas-tx-2397ec43.html,dff91b2e201d2bfdb4f7a16b57c62194,[Untitled] Tour,2c31a77427df662a407d75476f03a734,Curtain Club,Dallas,TX,US,32.7830556,-96.8066667,1,2,0,False,10,11,10,8,D-Minor,,False,,,False,,,f48bf5d15fbd3ea1b7e9acf0577dc8cc,3975537,2018-12-05,2U2tvyCPwZSZvEtcL0g7sr,https://api.spotify.com/v1/albums/2U2tvyCPwZSZvEtcL0g7sr,spotify:album:2U2tvyCPwZSZvEtcL0g7sr,album,Pale Horses,11.0,2015-06-16,https://i.scdn.co/image/ab67616d0000b273c2f5875c1820933615fd7a03,23.0,4qbvEY3oNnokqXcoONS2Ti,https://api.spotify.com/v1/tracks/4qbvEY3oNnokqXcoONS2Ti,spotify:track:4qbvEY3oNnokqXcoONS2Ti,1.0,199.0,D-Minor,3.0,18.0,QMCE71300433,20,2,3,17
147,59a7cd040a0db39cdaa51d8742391fa4,2397ec43,2018-11-16,,https://www.setlist.fm/setlist/mewithoutyou/2018/curtain-club-dallas-tx-2397ec43.html,dff91b2e201d2bfdb4f7a16b57c62194,[Untitled] Tour,2c31a77427df662a407d75476f03a734,Curtain Club,Dallas,TX,US,32.7830556,-96.8066667,1,2,0,False,12,9,12,6,August 6th,,False,,,False,,,ff7a01b33f773c5db4fec47b82b3fbd0,b97cd0e,2018-11-19,0Vb3wyIEmsCfdCQ5xa32Ap,https://api.spotify.com/v1/albums/0Vb3wyIEmsCfdCQ5xa32Ap,spotify:album:0Vb3wyIEmsCfdCQ5xa32Ap,single,[untitled] e.p.,7.0,2018-08-17,https://i.scdn.co/image/ab67616d0000b273e9887f098e0de3f0b58df0ba,17.0,1DZKg6ZOybAYzFA6DHkVYO,https://api.spotify.com/v1/tracks/1DZKg6ZOybAYzFA6DHkVYO,spotify:track:1DZKg6ZOybAYzFA6DHkVYO,1.0,207.0,August 6th,6.0,18.0,QMCE71302106,20,2,3,17
148,292855815d2e3e480a6cfe34ea4810fb,2397ec43,2018-11-16,,https://www.setlist.fm/setlist/mewithoutyou/2018/curtain-club-dallas-tx-2397ec43.html,dff91b2e201d2bfdb4f7a16b57c62194,[Untitled] Tour,2c31a77427df662a407d75476f03a734,Curtain Club,Dallas,TX,US,32.7830556,-96.8066667,1,2,0,False,2,19,2,16,Another Head for Hydra,,False,,,False,,,5d30951b70bfd0396af5d815d5684be9,3397ec41,2018-11-17,0wFPFHvi467fdOlBKTVJRY,https://api.spotify.com/v1/albums/0wFPFHvi467fdOlBKTVJRY,spotify:album:0wFPFHvi467fdOlBKTVJRY,album,[Untitled],12.0,2018-10-05,https://i.scdn.co/image/ab67616d0000b273ca3cdfa734203815440c4b6e,30.0,3PMsfT4LWqfDZt9RciF4di,https://api.spotify.com/v1/tracks/3PMsfT4LWqfDZt9RciF4di,spotify:track:3PMsfT4LWqfDZt9RciF4di,1.0,163.0,Another Head for Hydra,3.0,22.0,QMCE71302113,20,2,3,17
149,b22b6c3d71441b7acd90ceeb2be3a77d,2397ec43,2018-11-16,,https://www.setlist.fm/setlist/mewithoutyou/2018/curtain-club-dallas-tx-2397ec43.html,dff91b2e201d2bfdb4f7a16b57c62194,[Untitled] Tour,2c31a77427df662a407d75476f03a734,Curtain Club,Dallas,TX,US,32.7830556,-96.8066667,1,2,0,False,17,4,17,1,All Circles,,False,,,False,,,b21d1375a4937a4414f957c63a7804fc,4b970f8a,2018-11-28,3FAF5WMlBouLwng4uhN3BC,https://api.spotify.com/v1/albums/3FAF5WMlBouLwng4uhN3BC,spotify:album:3FAF5WMlBouLwng4uhN3BC,album,Ten Stories,11.0,2012-05-15,https://i.scdn.co/image/ab67616d0000b2733546b481349ba2463d912e52,34.0,6iL0R0rj2hYjm6FAkeQdyz,https://api.spotify.com/v1/tracks/6iL0R0rj2hYjm6FAkeQdyz,spotify:track:6iL0R0rj2hYjm6FAkeQdyz,1.0,164.0,All Circles,11.0,23.0,TCACH1593130,20,2,3,17
150,4e840e508a62c3632c73a8735cc5cc66,2397ec43,2018-11-16,,https://www.setlist.fm/setlist/mewithoutyou/2018/curtain-club-dallas-tx-2397ec43.html,dff91b2e201d2bfdb4f7a16b57c62194,[Untitled] Tour,2c31a77427df662a407d75476f03a734,Curtain Club,Dallas,TX,US,32.7830556,-96.8066667,1,2,0,False,1,20,1,17,A Glass Can Only Spill What It Contains,,False,,,False,,,833fdb2e2a1f8781a885605bfa7e542a,397d1db,2018-11-19,4yItCYzksCSiB8RcUsAdSg,https://api.spotify.com/v1/albums/4yItCYzksCSiB8RcUsAdSg,spotify:album:4yItCYzksCSiB8RcUsAdSg,album,"Brother, Sister",13.0,2006-01-01,https://i.scdn.co/image/ab67616d0000b273c3834c0b6955a4e1f0c8dfca,39.0,4EVu9dQCUpgLosa66xbYKC,https://api.spotify.com/v1/tracks/4EVu9dQCUpgLosa66xbYKC,spotify:track:4EVu9dQCUpgLosa66xbYKC,1.0,225.0,A Glass Can Only Spill What It Contains,5.0,33.0,USTN10600216,20,2,3,17
151,36d05980f436323d54d3fccb91863018,2397ec43,2018-11-16,,https://www.setlist.fm/setlist/mewithoutyou/2018/curtain-club-dallas-tx-2397ec43.html,dff91b2e201d2bfdb4f7a16b57c62194,[Untitled] Tour,2c31a77427df662a407d75476f03a734,Curtain Club,Dallas,TX,US,32.7830556,-96.8066667,1,2,0,False,5,16,5,13,"2,459 Miles",,False,,,False,,,83dd9d613dfc3f9144dfacf0bb7685a3,b97cd0e,2018-11-19,0wFPFHvi467fdOlBKTVJRY,https://api.spotify.com/v1/albums/0wFPFHvi467fdOlBKTVJRY,spotify:album:0wFPFHvi467fdOlBKTVJRY,album,[Untitled],12.0,2018-10-05,https://i.scdn.co/image/ab67616d0000b273ca3cdfa734203815440c4b6e,30.0,0Zszl40tff7RJrH87kFlGo,https://api.spotify.com/v1/tracks/0Zszl40tff7RJrH87kFlGo,spotify:track:0Zszl40tff7RJrH87kFlGo,1.0,146.0,"2,459 Miles",8.0,18.0,QMCE71302118,20,2,3,17
152,ae2672fb1055b82d47630c4a6076034f,23e964eb,2018-10-05,,https://www.setlist.fm/setlist/mewithoutyou/2018/the-met-pawtucket-ri-23e964eb.html,dff91b2e201d2bfdb4f7a16b57c62194,[Untitled] Tour,83bb4ea217ecbe112f4f941a061a1584,The Met,Pawtucket,RI,US,41.878711,-71.3825558,1,1,0,False,7,10,7,10,Tortoises All the Way Down,live debut,False,,,False,,,665865263484e2684adec9dfd0b07baa,b9671ae,2018-11-01,0wFPFHvi467fdOlBKTVJRY,https://api.spotify.com/v1/albums/0wFPFHvi467fdOlBKTVJRY,spotify:album:0wFPFHvi467fdOlBKTVJRY,album,[Untitled],12.0,2018-10-05,https://i.scdn.co/image/ab67616d0000b273ca3cdfa734203815440c4b6e,30.0,6RZLGygHz4Qdxcj2Br3JY5,https://api.spotify.com/v1/tracks/6RZLGygHz4Qdxcj2Br3JY5,spotify:track:6RZLGygHz4Qdxcj2Br3JY5,1.0,273.0,Tortoises All the Way Down,7.0,22.0,QMCE71302117,16,1,0,16
153,12415f8b76b8e8550a7526f63c9318f0,23e964eb,2018-10-05,,https://www.setlist.fm/setlist/mewithoutyou/2018/the-met-pawtucket-ri-23e964eb.html,dff91b2e201d2bfdb4f7a16b57c62194,[Untitled] Tour,83bb4ea217ecbe112f4f941a061a1584,The Met,Pawtucket,RI,US,41.878711,-71.3825558,1,1,0,False,11,6,11,6,The Dryness and the Rain,,False,,,False,,,7faa955175a215da1ad3d6da0292015d,2be964ee,2018-10-07,4yItCYzksCSiB8RcUsAdSg,https://api.spotify.com/v1/albums/4yItCYzksCSiB8RcUsAdSg,spotify:album:4yItCYzksCSiB8RcUsAdSg,album,"Brother, Sister",13.0,2006-01-01,https://i.scdn.co/image/ab67616d0000b273c3834c0b6955a4e1f0c8dfca,39.0,1raM455RPhXAVrYU2Sb0tP,https://api.spotify.com/v1/tracks/1raM455RPhXAVrYU2Sb0tP,spotify:track:1raM455RPhXAVrYU2Sb0tP,1.0,177.0,The Dryness And The Rain,2.0,27.0,USTN10600213,16,1,0,16
154,946ae88a5eb85a2f9978ce9c105cce26,23e964eb,2018-10-05,,https://www.setlist.fm/setlist/mewithoutyou/2018/the-met-pawtucket-ri-23e964eb.html,dff91b2e201d2bfdb4f7a16b57c62194,[Untitled] Tour,83bb4ea217ecbe112f4f941a061a1584,The Met,Pawtucket,RI,US,41.878711,-71.3825558,1,1,0,False,1,16,1,16,Red Cow,,False,,,False,,,e42bb2f624b32e7c90a3dd0b86df39f3,33e964e9,2018-10-06,2U2tvyCPwZSZvEtcL0g7sr,https://api.spotify.com/v1/albums/2U2tvyCPwZSZvEtcL0g7sr,spotify:album:2U2tvyCPwZSZvEtcL0g7sr,album,Pale Horses,11.0,2015-06-16,https://i.scdn.co/image/ab67616d0000b273c2f5875c1820933615fd7a03,23.0,1DMQQjQMBSGZwHpIvhlthG,https://api.spotify.com/v1/tracks/1DMQQjQMBSGZwHpIvhlthG,spotify:track:1DMQQjQMBSGZwHpIvhlthG,1.0,239.0,Red Cow,5.0,21.0,QMCE71300435,16,1,0,16
